Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
55,80,RL,60.0,7134,Pave,missing,4,3,4,Inside,2,NAmes,Norm,Norm,1Fam,SLvl,5,5,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,384.0,1,0.0,0.0,384.0,GasA,3,1,5,1360,0,0,1360,0.0,0.0,1,0,3,1,3,6,7,1,3,Detchd,1962.0,1,2.0,572.0,3,3,3,0,50,0,0,0,0,0,3,missing,0,2,2007,WD,Normal
56,20,RL,100.0,10175,Pave,missing,3,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,272.0,3,3,CBlock,3,3,1,4,490.0,1,0.0,935.0,1425.0,GasA,4,1,5,1425,0,0,1425,0.0,0.0,2,0,3,1,3,7,8,1,4,Attchd,1964.0,2,2.0,576.0,3,3,3,0,0,0,407,0,0,0,0,missing,0,7,2008,WD,Normal
57,160,FV,24.0,2645,Pave,Pave,4,4,4,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,4,3,PConc,4,3,1,6,649.0,1,0.0,321.0,970.0,GasA,5,1,5,983,756,0,1739,1.0,0.0,2,1,3,1,4,7,8,0,0,Attchd,1999.0,3,2.0,480.0,3,3,3,115,0,0,0,0,0,0,0,missing,0,8,2009,WD,Abnorml
58,60,RL,89.0,11645,Pave,missing,3,4,4,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,860.0,860.0,GasA,5,1,5,860,860,0,1720,0.0,0.0,2,1,3,1,4,7,8,0,0,Attchd,2004.0,2,2.0,565.0,3,3,3,0,70,0,0,0,0,0,0,missing,0,8,2006,WD,Normal
59,60,RL,66.0,13682,Pave,missing,2,2,4,CulDSac,3,StoneBr,Norm,Norm,1Fam,2Story,10,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,1031.0,5,3,PConc,5,3,4,1,0.0,1,0.0,1410.0,1410.0,GasA,5,1,5,1426,1519,0,2945,0.0,0.0,3,1,3,1,4,10,8,1,4,BuiltIn,2006.0,3,3.0,641.0,3,3,3,192,0,37,0,0,0,0,0,missing,0,10,2006,New,Partial
60,20,RL,60.0,7200,Pave,missing,4,3,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,3,5,632.0,1,0.0,148.0,780.0,GasA,5,1,5,780,0,0,780,0.0,0.0,1,0,2,1,3,4,8,0,0,Detchd,1973.0,1,1.0,352.0,3,3,3,196,0,0,0,0,0,0,3,missing,0,1,2008,WD,Normal
61,20,RL,63.0,13072,Pave,missing,4,4,4,Inside,3,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,5,941.0,1,0.0,217.0,1158.0,GasA,5,1,5,1158,0,0,1158,1.0,0.0,1,1,3,1,4,5,8,0,0,Detchd,2006.0,1,2.0,576.0,3,3,3,0,50,0,0,0,0,0,0,missing,0,5,2006,New,Partial
62,75,RM,60.0,7200,Pave,missing,4,4,4,Inside,3,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,7,1920,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,2,1,1,0.0,1,0.0,530.0,530.0,GasA,3,0,5,581,530,0,1111,0.0,0.0,1,0,3,1,2,6,8,0,0,Detchd,1935.0,1,1.0,288.0,3,3,1,0,0,144,0,0,0,0,0,missing,0,3,2007,WD,Normal
63,120,RL,44.0,6442,Pave,missing,3,4,4,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,178.0,4,3,PConc,4,4,2,6,24.0,1,0.0,1346.0,1370.0,GasA,5,1,5,1370,0,0,1370,0.0,0.0,2,0,2,1,4,6,8,1,4,Attchd,2006.0,2,2.0,484.0,3,3,3,120,49,0,0,0,0,0,0,missing,0,10,2007,WD,Normal
64,70,RM,50.0,10300,Pave,missing,3,3,4,Inside,3,OldTown,RRAn,Feedr,1Fam,2Story,7,6,1921,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,576.0,576.0,GasA,4,1,5,902,808,0,1710,0.0,0.0,2,0,3,1,3,9,8,0,0,Detchd,1990.0,1,2.0,480.0,3,3,3,12,11,64,0,0,0,0,4,missing,0,4,2010,WD,Normal
65,60,RL,0.0,9375,Pave,missing,4,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,573.0,3,3,PConc,4,3,1,6,739.0,1,0.0,318.0,1057.0,GasA,5,1,5,1057,977,0,2034,1.0,0.0,2,1,3,1,4,8,8,0,0,Attchd,1998.0,2,2.0,645.0,3,3,3,576,36,0,0,0,0,0,4,missing,0,2,2009,WD,Normal
66,60,RL,76.0,9591,Pave,missing,4,4,4,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,344.0,4,3,PConc,5,3,3,1,0.0,1,0.0,1143.0,1143.0,GasA,5,1,5,1143,1330,0,2473,0.0,0.0,2,1,4,1,4,9,8,1,4,BuiltIn,2004.0,2,3.0,852.0,3,3,3,192,151,0,0,0,0,0,0,missing,0,10,2007,WD,Normal
67,20,RL,0.0,19900,Pave,missing,4,4,4,Inside,3,NAmes,PosA,Norm,1Fam,1Story,7,5,1970,1989,Gable,CompShg,Plywood,Plywood,BrkFace,287.0,3,3,CBlock,4,3,4,6,912.0,1,0.0,1035.0,1947.0,GasA,3,1,5,2207,0,0,2207,1.0,0.0,2,0,3,1,3,7,7,1,4,Attchd,1970.0,2,2.0,576.0,3,3,3,301,0,0,0,0,0,0,0,missing,0,7,2010,WD,Normal
68,20,RL,72.0,10665,Pave,missing,3,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,167.0,4,3,PConc,4,3,3,6,1013.0,1,0.0,440.0,1453.0,GasA,5,1,5,1479,0,0,1479,1.0,0.0,2,0,3,1,4,7,8,0,0,Attchd,2003.0,2,2.0,558.0,3,3,3,144,29,0,0,0,0,0,0,missing,0,6,2007,WD,Normal
69,30,RM,47.0,4608,Pave,missing,4,4,4,Corner,3,OldTown,Artery,Norm,1Fam,1Story,4,6,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,1,0.0,1,0.0,747.0,747.0,GasA,3,1,5,747,0,0,747,0.0,0.0,1,0,2,1,3,4,8,0,0,Attchd,1945.0,1,1.0,220.0,3,3,3,0,0,0,0,0,0,0,0,missing,0,6,2010,WD,Normal
70,50,RL,81.0,15593,Pave,missing,4,4,4,Corner,3,ClearCr,Norm,Norm,1Fam,1.5Fin,7,4,1953,1953,Gable,CompShg,BrkFace,AsbShng,None,0.0,4,3,CBlock,3,3,1,4,603.0,1,0.0,701.0,1304.0,GasW,3,1,5,1304,983,0,2287,0.0,0.0,2,0,3,1,3,7,8,1,3,Attchd,1953.0,3,2.0,667.0,3,3,3,0,21,114,0,0,0,0,0,missing,0,7,2006,WD,Normal
71,20,RL,95.0,13651,Pave,missing,3,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,7,6,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,1115.0,3,4,CBlock,4,3,4,5,1880.0,1,0.0,343.0,2223.0,GasA,5,1,5,2223,0,0,2223,1.0,0.0,2,0,3,1,3,8,8,2,4,Attchd,1973.0,3,2.0,516.0,3,3,3,300,0,0,0,0,0,0,0,missing,0,2,2007,WD,Normal
72,20,RL,69.0,7599,Pave,missing,4,4,4,Corner,3,Mitchel,Norm,Norm,1Fam,1Story,4,6,1982,2006,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,1,5,565.0,1,0.0,280.0,845.0,GasA,3,1,5,845,0,0,845,1.0,0.0,1,0,2,1,3,4,8,0,0,Detchd,1987.0,1,2.0,360.0,3,3,3,0,0,0,0,0,0,0,0,missing,0,6,2007,WD,Normal
73,60,RL,74.0,10141,Pave,missing,3,4,4,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,3,3,PConc,4,3,1,1,0.0,1,0.0,832.0,832.0,GasA,4,1,5,885,833,0,1718,0.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,1998.0,3,2.0,427.0,3,3,3,0,94,0,0,291,0,0,0,missing,0,12,2009,WD,Normal
74,20,RL,85.0,10200,Pave,missing,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1954,2003,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,104.0,3,3,CBlock,3,3,1,5,320.0,4,362.0,404.0,1086.0,GasA,4,1,5,1086,0,0,1086,1.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,1989.0,1,2.0,490.0,3,3,3,0,0,0,0,0,0,0,2,missing,0,5,2010,WD,Normal
75,50,RM,60.0,5790,Pave,missing,4,4,4,Corner,3,OldTown,Norm,Norm,1Fam,2Story,3,6,1915,1950,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,4,4,CBlock,2,3,1,1,0.0,1,0.0,840.0,840.0,GasA,4,0,5,840,765,0,1605,0.0,0.0,2,0,3,2,3,8,8,0,0,Detchd,1915.0,1,1.0,379.0,3,3,3,0,0,202,0,0,0,0,0,missing,0,5,2010,WD,Normal
76,180,RM,21.0,1596,Pave,missing,4,4,4,Inside,3,MeadowV,Norm,Norm,Twnhs,SLvl,4,5,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,4,6,462.0,1,0.0,0.0,462.0,GasA,3,1,5,526,462,0,988,1.0,0.0,1,0,2,1,3,5,8,0,0,BuiltIn,1973.0,1,1.0,297.0,3,3,3,120,101,0,0,0,0,0,2,missing,0,11,2009,WD,Normal
77,20,RL,0.0,8475,Pave,missing,3,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,7,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,5,228.0,1,0.0,724.0,952.0,GasA,5,1,4,952,0,0,952,0.0,0.0,1,0,2,1,3,4,8,0,0,Detchd,1956.0,1,1.0,283.0,3,3,3,0,0,0,0,0,0,0,0,missing,0,4,2008,WD,Normal
78,50,RM,50.0,8635,Pave,missing,4,4,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,4,336.0,6,41.0,295.0,672.0,GasA,3,1,5,1072,213,0,1285,1.0,0.0,1,0,2,1,3,6,7,0,0,Detchd,1948.0,1,1.0,240.0,3,3,3,0,0,0,0,0,0,0,3,missing,0,1,2008,WD,Normal
79,90,RL,72.0,10778,Pave,missing,4,4,4,Inside,3,Sawyer,Norm,Norm,Duplex,1Story,4,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1768.0,1768.0,GasA,3,0,5,1768,0,0,1768,0.0,0.0,2,0,4,2,3,8,8,0,0,missing,0.0,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,missing,0,4,2010,WD,Normal
80,50,RM,60.0,10440,Pave,Grvl,4,4,4,Corner,3,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,440.0,440.0,GasA,4,1,5,682,548,0,1230,0.0,0.0,1,1,2,1,3,5,8,0,0,Detchd,1966.0,1,2.0,440.0,3,3,3,74,0,128,0,0,0,0,3,missing,0,5,2009,WD,Normal
81,60,RL,100.0,13000,Pave,missing,4,4,4,Corner,3,NAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,576.0,3,4,CBlock,4,3,1,3,448.0,1,0.0,448.0,896.0,GasA,3,1,5,1182,960,0,2142,0.0,0.0,2,1,4,1,4,8,8,1,4,Attchd,1968.0,3,1.0,509.0,3,3,3,0,72,0,0,252,0,0,0,missing,0,6,2009,WD,Normal
82,120,RM,32.0,4500,Pave,missing,4,4,4,FR2,3,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,443.0,3,4,PConc,5,4,1,6,1201.0,1,0.0,36.0,1237.0,GasA,5,1,5,1337,0,0,1337,1.0,0.0,2,0,2,1,3,5,8,0,0,Attchd,1998.0,3,2.0,405.0,3,3,3,0,199,0,0,0,0,0,0,missing,0,3,2006,WD,Normal
83,20,RL,78.0,10206,Pave,missing,4,4,4,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,468.0,3,3,PConc,4,3,1,6,33.0,1,0.0,1530.0,1563.0,GasA,5,1,5,1563,0,0,1563,0.0,0.0,2,0,3,1,4,6,8,1,4,Attchd,2007.0,2,3.0,758.0,3,3,3,144,99,0,0,0,0,0,0,missing,0,10,2008,WD,Normal
84,20,RL,80.0,8892,Pave,missing,3,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkCmn,66.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1065.0,1065.0,GasA,4,1,5,1065,0,0,1065,0.0,0.0,1,1,3,1,3,6,8,0,0,Detchd,1974.0,1,2.0,461.0,3,3,3,74,0,0,0,0,0,0,0,missing,0,7,2007,COD,Normal
85,80,RL,0.0,8530,Pave,missing,3,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,22.0,3,3,PConc,4,3,1,1,0.0,1,0.0,384.0,384.0,GasA,4,1,5,804,670,0,1474,0.0,0.0,2,1,3,1,3,7,8,1,3,BuiltIn,1995.0,3,2.0,400.0,3,3,3,120,72,0,0,0,0,0,0,Shed,700,5,2009,WD,Normal
86,60,RL,121.0,16059,Pave,missing,4,4,4,Corner,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1991,1992,Hip,CompShg,HdBoard,HdBoard,BrkFace,284.0,4,3,CBlock,4,3,1,1,0.0,1,0.0,1288.0,1288.0,GasA,5,1,5,1301,1116,0,2417,0.0,0.0,2,1,4,1,4,9,8,1,3,Attchd,1991.0,1,2.0,462.0,3,3,3,127,82,0,0,0,0,0,0,missing,0,4,2006,WD,Normal
87,60,RL,122.0,11911,Pave,missing,2,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,684.0,684.0,GasA,5,1,5,684,876,0,1560,0.0,0.0,2,1,3,1,4,6,8,1,4,BuiltIn,2005.0,3,2.0,400.0,3,3,3,100,38,0,0,0,0,0,0,missing,0,3,2009,WD,Normal
88,160,FV,40.0,3951,Pave,Pave,4,4,4,Corner,3,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,4,3,PConc,4,3,3,1,0.0,1,0.0,612.0,612.0,GasA,5,1,5,612,612,0,1224,0.0,0.0,2,1,2,1,4,4,8,0,0,Detchd,2009.0,2,2.0,528.0,3,3,3,0,234,0,0,0,0,0,0,missing,0,6,2009,New,Partial
89,50,C (all),105.0,8470,Pave,missing,3,4,4,Corner,3,IDOTRR,Feedr,Feedr,1Fam,1.5Fin,3,2,1915,1982,Hip,CompShg,Plywood,Plywood,None,0.0,2,2,CBlock,3,2,1,1,0.0,1,0.0,1013.0,1013.0,GasA,3,0,5,1013,0,513,1526,0.0,0.0,1,0,2,1,2,6,8,0,0,missing,0.0,0,0.0,0.0,0,0,1,0,0,156,0,0,0,0,3,missing,0,10,2009,ConLD,Abnorml
90,20,RL,60.0,8070,Pave,missing,4,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,4,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,6,588.0,1,0.0,402.0,990.0,GasA,5,1,5,990,0,0,990,1.0,0.0,1,0,3,1,3,5,8,0,0,missing,0.0,0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,missing,0,8,2007,WD,Normal
91,20,RL,60.0,7200,Pave,missing,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,5,1950,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,1,4,1040,0,0,1040,0.0,0.0,1,0,2,1,3,4,8,0,0,Detchd,1950.0,1,2.0,420.0,3,3,3,0,29,0,0,0,0,0,0,missing,0,7,2006,WD,Normal
92,20,RL,85.0,8500,Pave,missing,4,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,3,1961,1961,Hip,CompShg,HdBoard,HdBoard,BrkCmn,203.0,3,3,CBlock,3,3,1,3,600.0,1,0.0,635.0,1235.0,GasA,3,1,5,1235,0,0,1235,0.0,0.0,1,0,2,1,3,6,8,0,0,Attchd,1961.0,1,2.0,480.0,3,3,3,0,0,0,0,0,0,0,2,missing,0,12,2006,WD,Abnorml
93,30,RL,80.0,13360,Pave,Grvl,3,2,4,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,5,7,1921,2006,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,4,3,1,5,713.0,1,0.0,163.0,876.0,GasA,5,1,5,964,0,0,964,1.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1921.0,1,2.0,432.0,3,3,3,0,0,44,0,0,0,0,0,missing,0,8,2009,WD,Normal
94,190,C (all),60.0,7200,Pave,missing,4,4,4,Corner,3,OldTown,Norm,Norm,2fmCon,2.5Unf,6,6,1910,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,2,2,3,1046.0,1,0.0,168.0,1214.0,GasW,5,0,5,1260,1031,0,2291,0.0,1.0,2,0,4,2,3,9,8,1,4,Detchd,1900.0,1,2.0,506.0,3,3,3,0,0,0,0,99,0,0,0,missing,0,11,2007,WD,Normal
95,60,RL,69.0,9337,Pave,missing,3,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,4,3,1,6,648.0,1,0.0,176.0,824.0,GasA,5,1,5,905,881,0,1786,1.0,0.0,2,1,3,1,4,7,8,0,0,Attchd,1997.0,2,2.0,684.0,3,3,3,0,162,0,0,0,0,0,0,missing,0,5,2007,WD,Normal
96,60,RL,0.0,9765,Pave,missing,2,4,4,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,6,8,1993,1993,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,5,4,PConc,4,4,1,5,310.0,1,0.0,370.0,680.0,GasA,4,1,5,680,790,0,1470,0.0,0.0,2,1,3,1,3,6,8,1,3,BuiltIn,1993.0,3,2.0,420.0,3,3,3,232,63,0,0,0,0,0,0,Shed,480,4,2009,WD,Normal
97,20,RL,78.0,10264,Pave,missing,3,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,4,3,PConc,4,3,3,5,1162.0,1,0.0,426.0,1588.0,GasA,5,1,5,1588,0,0,1588,0.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,1999.0,2,2.0,472.0,3,3,3,158,29,0,0,0,0,0,0,missing,0,8,2006,WD,Normal
98,20,RL,73.0,10921,Pave,missing,4,2,4,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,5,1965,1965,Hip,CompShg,HdBoard,HdBoard,BrkFace,48.0,3,3,CBlock,3,3,1,3,520.0,1,0.0,440.0,960.0,GasA,3,1,3,960,0,0,960,1.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,1965.0,3,1.0,432.0,3,3,2,120,0,0,0,0,0,0,0,missing,0,5,2007,WD,Normal
99,30,RL,85.0,10625,Pave,missing,4,4,4,Corner,3,Edwards,Norm,Norm,1Fam,1Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,108.0,1,0.0,350.0,458.0,GasA,2,0,5,835,0,0,835,0.0,0.0,1,0,2,1,3,5,8,0,0,Basment,1920.0,1,1.0,366.0,2,3,3,0,0,77,0,0,0,0,0,Shed,400,5,2010,COD,Abnorml
100,20,RL,77.0,9320,Pave,missing,3,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,4,5,1959,1959,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,5,569.0,1,0.0,381.0,950.0,GasA,2,1,5,1225,0,0,1225,1.0,0.0,1,1,3,1,3,6,8,0,0,missing,0.0,0,0.0,0.0,0,0,3,352,0,0,0,0,0,0,0,Shed,400,1,2010,WD,Normal
101,20,RL,0.0,10603,Pave,missing,3,4,4,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,7,1977,2001,Gable,CompShg,Plywood,Plywood,BrkFace,28.0,3,3,PConc,3,3,2,5,1200.0,1,0.0,410.0,1610.0,GasA,4,1,5,1610,0,0,1610,1.0,0.0,2,0,3,1,4,6,8,2,3,Attchd,1977.0,2,2.0,480.0,3,3,3,168,68,0,0,0,0,0,0,missing,0,2,2010,WD,Normal
102,60,RL,77.0,9206,Pave,missing,4,4,4,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,6,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,BrkFace,336.0,4,3,CBlock,4,3,1,1,0.0,1,0.0,741.0,741.0,GasA,3,1,5,977,755,0,1732,0.0,0.0,2,1,3,1,4,7,8,1,3,Attchd,1985.0,3,2.0,476.0,3,3,3,192,46,0,0,0,0,0,0,missing,0,6,2010,WD,Normal
103,90,RL,64.0,7018,Pave,missing,4,3,4,Inside,3,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,2,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,1,5,1535,0,0,1535,0.0,0.0,2,0,4,2,3,8,8,0,0,Attchd,1979.0,1,2.0,410.0,3,3,3,0,0,0,0,0,0,0,0,missing,0,6,2009,WD,Alloca
104,20,RL,94.0,10402,Pave,missing,3,4,4,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,1226.0,1226.0,GasA,5,1,5,1226,0,0,1226,0.0,0.0,2,0,3,1,4,6,8,0,0,Attchd,2009.0,2,3.0,740.0,3,3,3,0,36,0,0,0,0,0,0,missing,0,5,2010,WD,Normal
105,50,RM,0.0,7758,Pave,missing,4,4,4,Corner,3,IDOTRR,Norm,Norm,1Fam,1.5Fin,7,4,1931,1950,Gable,CompShg,Stucco,Stucco,BrkFace,600.0,3,2,PConc,3,3,1,2,224.0,1,0.0,816.0,1040.0,GasA,5,1,3,1226,592,0,1818,0.0,0.0,1,1,4,1,3,7,8,2,3,Detchd,1951.0,1,1.0,240.0,3,3,3,0,0,0,0,184,0,0,0,missing,0,6,2007,WD,Normal
106,60,FV,75.0,9375,Pave,missing,4,4,4,Inside,3,Somerst,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,768.0,4,3,PConc,5,3,1,1,0.0,1,0.0,1053.0,1053.0,GasA,5,1,5,1053,939,0,1992,0.0,0.0,2,1,3,1,4,9,8,1,4,Attchd,2003.0,2,2.0,648.0,3,3,3,140,45,0,0,0,0,0,0,missing,0,8,2008,WD,Normal
107,30,RM,60.0,10800,Pave,Grvl,4,4,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,4,7,1885,1995,Mansard,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,2,3,1,1,0.0,1,0.0,641.0,641.0,GasA,4,1,5,1047,0,0,1047,0.0,0.0,1,0,2,1,3,6,8,0,0,Detchd,1954.0,1,1.0,273.0,2,2,1,0,0,0,0,0,0,0,0,Shed,450,8,2007,WD,Normal
108,20,RM,50.0,6000,Pave,missing,4,4,4,Inside,3,OldTown,Norm,Norm,1Fam,1Story,5,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,5,104.0,4,169.0,516.0,789.0,GasA,5,1,5,789,0,0,789,0.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1948.0,1,1.0,250.0,3,3,3,0,0,0,0,0,0,0,0,missing,0,4,2008,WD,Partial
109,50,RM,85.0,8500,Pave,missing,4,4,4,Corner,3,IDOTRR,Artery,Norm,1Fam,1.5Fin,5,7,1919,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,793.0,793.0,GasW,3,0,3,997,520,0,1517,0.0,0.0,2,0,3,1,2,7,8,0,0,missing,0.0,0,0.0,0.0,0,0,1,0,0,144,0,0,0,0,0,missing,0,8,2007,WD,Normal
110,20,RL,105.0,11751,Pave,missing,3,4,4,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,6,6,1977,1977,Hip,CompShg,Plywood,Plywood,BrkFace,480.0,3,3,CBlock,4,3,1,4,705.0,1,0.0,1139.0,1844.0,GasA,5,1,5,1844,0,0,1844,0.0,0.0,2,0,3,1,3,7,8,1,3,Attchd,1977.0,2,2.0,546.0,3,3,3,0,122,0,0,0,0,0,3,missing,0,1,2010,COD,Normal
111,50,RL,75.0,9525,Pave,missing,4,4,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1954,1972,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,2,1,3,444.0,1,0.0,550.0,994.0,GasA,4,1,5,1216,639,0,1855,0.0,0.0,2,0,4,1,3,7,8,0,0,Attchd,1954.0,1,1.0,325.0,3,3,3,182,0,0,0,0,0,0,0,missing,0,10,2006,WD,Normal
